x,y
2022-01-12 17:52:50.104771,10.14631936139358
2022-01-12 17:52:50.125964,8.662629499400055
2022-01-12 17:52:50.146976,8.662629499400055
2022-01-12 17:52:50.168318,8.662629499400055
2022-01-12 17:52:50.190423,8.606317698752946
2022-01-12 17:52:50.211765,8.606317698752946
2022-01-12 17:52:50.232817,8.606317698752946
2022-01-12 17:52:50.254201,8.606317698752946
2022-01-12 17:52:50.276670,8.606317698752946
2022-01-12 17:52:50.298009,8.606317698752946
2022-01-12 17:52:50.319028,8.604532746117457
2022-01-12 17:52:50.340588,8.604532746117457
2022-01-12 17:52:50.362564,8.604532746117457
2022-01-12 17:52:50.383536,8.1039910139217
2022-01-12 17:52:50.404528,8.1039910139217
2022-01-12 17:52:50.425540,8.1039910139217
2022-01-12 17:52:50.446872,7.4023675734297285
2022-01-12 17:52:50.469719,7.4023675734297285
2022-01-12 17:52:50.490972,7.4023675734297285
2022-01-12 17:52:50.511959,7.4023675734297285
2022-01-12 17:52:50.533528,7.4023675734297285
2022-01-12 17:52:50.555434,7.4023675734297285
2022-01-12 17:52:50.576631,8.1039910139217
2022-01-12 17:52:50.597623,8.1039910139217
2022-01-12 17:52:50.618637,8.1039910139217
2022-01-12 17:52:50.639843,8.1039910139217
2022-01-12 17:52:50.662269,8.1039910139217
2022-01-12 17:52:50.683916,8.1039910139217
2022-01-12 17:52:50.705009,8.1039910139217
2022-01-12 17:52:50.726310,8.1039910139217
2022-01-12 17:52:50.748441,8.1039910139217
2022-01-12 17:52:50.770019,8.1039910139217
2022-01-12 17:52:50.791116,8.1039910139217
2022-01-12 17:52:50.812148,8.1039910139217
2022-01-12 17:52:50.833519,8.1039910139217
2022-01-12 17:52:50.856407,8.1039910139217
2022-01-12 17:52:50.877661,8.1039910139217
2022-01-12 17:52:50.898640,8.364988755724198
2022-01-12 17:52:50.919782,8.364988755724198
2022-01-12 17:52:50.941270,8.364988755724198
2022-01-12 17:52:50.963919,8.364988755724198
2022-01-12 17:52:50.985176,8.364988755724198
2022-01-12 17:52:51.006199,8.364988755724198
2022-01-12 17:52:51.027278,8.364988755724198
2022-01-12 17:52:51.048823,8.364988755724198
2022-01-12 17:52:51.071118,8.364988755724198
2022-01-12 17:52:51.092660,8.364988755724198
2022-01-12 17:52:51.113676,8.364988755724198
2022-01-12 17:52:51.134848,8.364988755724198
2022-01-12 17:52:51.156326,8.141543658833712
2022-01-12 17:52:51.178835,8.141543658833712
2022-01-12 17:52:51.200155,8.141543658833712
2022-01-12 17:52:51.221127,8.141543658833712
2022-01-12 17:52:51.242680,8.141543658833712
2022-01-12 17:52:51.264771,8.141543658833712
2022-01-12 17:52:51.286053,8.141543658833712
2022-01-12 17:52:51.307055,8.141543658833712
2022-01-12 17:52:51.328469,8.141543658833712
2022-01-12 17:52:51.350269,8.141543658833712
2022-01-12 17:52:51.371524,8.141543658833712
2022-01-12 17:52:51.392441,8.141543658833712
2022-01-12 17:52:51.413488,8.02087060591009
2022-01-12 17:52:51.435121,8.02087060591009
2022-01-12 17:52:51.457295,8.02087060591009
2022-01-12 17:52:51.478751,7.767939472701868
2022-01-12 17:52:51.499762,7.767939472701868
2022-01-12 17:52:51.520836,7.767939472701868
2022-01-12 17:52:51.541893,8.02087060591009
2022-01-12 17:52:51.563237,8.02087060591009
2022-01-12 17:52:51.584672,8.02087060591009
2022-01-12 17:52:51.605720,8.141543658833712
2022-01-12 17:52:51.626778,8.141543658833712
2022-01-12 17:52:51.648246,8.141543658833712
2022-01-12 17:52:51.669906,8.159427504971973
2022-01-12 17:52:51.691069,8.159427504971973
2022-01-12 17:52:51.714247,8.159427504971973
2022-01-12 17:52:51.736499,8.159427504971973
2022-01-12 17:52:51.757917,8.159427504971973
2022-01-12 17:52:51.778945,8.159427504971973
2022-01-12 17:52:51.800364,8.159427504971973
2022-01-12 17:52:51.822134,8.159427504971973
2022-01-12 17:52:51.843688,8.159427504971973
2022-01-12 17:52:51.864772,8.159427504971973
2022-01-12 17:52:51.886226,8.159427504971973
2022-01-12 17:52:51.908426,8.159427504971973
2022-01-12 17:52:51.930179,8.250597360710572
2022-01-12 17:52:51.951448,8.250597360710572
2022-01-12 17:52:51.972941,8.250597360710572
2022-01-12 17:52:51.995562,8.250597360710572
2022-01-12 17:52:52.016967,8.250597360710572
2022-01-12 17:52:52.037821,8.250597360710572
2022-01-12 17:52:52.059314,8.48923171196759
2022-01-12 17:52:52.081772,8.48923171196759
2022-01-12 17:52:52.103079,8.48923171196759
2022-01-12 17:52:52.124516,8.506205918969613
2022-01-12 17:52:52.146050,8.506205918969613
2022-01-12 17:52:52.168109,8.506205918969613
2022-01-12 17:52:52.189600,8.48923171196759
2022-01-12 17:52:52.210586,8.48923171196759
2022-01-12 17:52:52.231670,8.48923171196759
2022-01-12 17:52:52.253439,8.506205918969613
2022-01-12 17:52:52.275736,8.506205918969613
2022-01-12 17:52:52.297005,8.506205918969613
2022-01-12 17:52:52.317952,8.874455247194987
2022-01-12 17:52:52.339341,8.874455247194987
2022-01-12 17:52:52.361697,8.874455247194987
2022-01-12 17:52:52.383246,8.874455247194987
2022-01-12 17:52:52.404234,8.874455247194987
2022-01-12 17:52:52.425470,8.874455247194987
2022-01-12 17:52:52.447187,8.48923171196759
2022-01-12 17:52:52.468872,8.48923171196759
2022-01-12 17:52:52.489833,8.48923171196759
2022-01-12 17:52:52.511178,8.874455247194987
2022-01-12 17:52:52.532610,8.874455247194987
2022-01-12 17:52:52.554335,8.874455247194987
2022-01-12 17:52:52.575904,8.874455247194987
2022-01-12 17:52:52.597320,8.874455247194987
2022-01-12 17:52:52.619761,8.874455247194987
2022-01-12 17:52:52.644375,9.341014237798504
2022-01-12 17:52:52.665504,9.341014237798504
2022-01-12 17:52:52.686532,8.874455247194987
2022-01-12 17:52:52.708404,8.874455247194987
2022-01-12 17:52:52.729667,8.874455247194987
2022-01-12 17:52:52.750568,9.162244431592285
2022-01-12 17:52:52.772004,9.162244431592285
2022-01-12 17:52:52.794533,9.162244431592285
2022-01-12 17:52:52.815841,9.162244431592285
2022-01-12 17:52:52.836883,9.162244431592285
2022-01-12 17:52:52.858401,9.162244431592285
2022-01-12 17:52:52.880401,9.162244431592285
2022-01-12 17:52:52.901659,9.162244431592285
2022-01-12 17:52:52.922696,9.162244431592285
2022-01-12 17:52:52.943885,8.874455247194987
2022-01-12 17:52:52.966250,8.874455247194987
2022-01-12 17:52:52.987601,8.874455247194987
2022-01-12 17:52:53.008520,9.162244431592285
2022-01-12 17:52:53.029757,9.162244431592285
2022-01-12 17:52:53.051271,9.162244431592285
2022-01-12 17:52:53.072429,9.2185562341906
2022-01-12 17:52:53.093423,9.2185562341906
2022-01-12 17:52:53.115129,9.2185562341906
2022-01-12 17:52:53.136978,9.162244431592285
2022-01-12 17:52:53.158537,9.162244431592285
2022-01-12 17:52:53.179526,9.162244431592285
2022-01-12 17:52:53.200797,9.162244431592285
2022-01-12 17:52:53.223112,9.162244431592285
2022-01-12 17:52:53.244821,9.162244431592285
2022-01-12 17:52:53.265791,9.2185562341906
2022-01-12 17:52:53.287143,9.2185562341906
2022-01-12 17:52:53.309021,9.2185562341906
2022-01-12 17:52:53.330381,9.2185562341906
2022-01-12 17:52:53.351701,9.2185562341906
2022-01-12 17:52:53.373214,9.2185562341906
2022-01-12 17:52:53.395606,9.2185562341906
2022-01-12 17:52:53.416690,9.2185562341906
2022-01-12 17:52:53.437735,9.2185562341906
2022-01-12 17:52:53.459150,9.10862721881449
2022-01-12 17:52:53.480898,9.10862721881449
2022-01-12 17:52:53.502009,9.10862721881449
2022-01-12 17:52:53.523038,9.2185562341906
2022-01-12 17:52:53.544140,9.2185562341906
2022-01-12 17:52:53.565406,9.2185562341906
2022-01-12 17:52:53.586653,9.2185562341906
2022-01-12 17:52:53.607801,9.2185562341906
2022-01-12 17:52:53.629279,9.2185562341906
2022-01-12 17:52:53.651015,9.299908854336422
2022-01-12 17:52:53.672130,9.299908854336422
2022-01-12 17:52:53.693167,9.299908854336422
2022-01-12 17:52:53.714895,9.299908854336422
2022-01-12 17:52:53.737241,9.299908854336422
2022-01-12 17:52:53.758701,9.299908854336422
2022-01-12 17:52:53.779688,9.299908854336422
2022-01-12 17:52:53.800773,9.299908854336422
2022-01-12 17:52:53.822320,9.299908854336422
2022-01-12 17:52:53.843967,9.299908854336422
2022-01-12 17:52:53.865115,9.299908854336422
2022-01-12 17:52:53.886537,9.299908854336422
2022-01-12 17:52:53.908651,9.10414767635848
2022-01-12 17:52:53.930103,9.10414767635848
2022-01-12 17:52:53.951105,9.10414767635848
2022-01-12 17:52:53.972472,9.299908854336422
2022-01-12 17:52:53.995215,9.299908854336422
2022-01-12 17:52:54.016494,9.299908854336422
2022-01-12 17:52:54.037616,9.394648613394793
2022-01-12 17:52:54.058705,9.394648613394793
2022-01-12 17:52:54.080765,9.394648613394793
2022-01-12 17:52:54.102064,9.394648613394793
2022-01-12 17:52:54.123131,9.394648613394793
2022-01-12 17:52:54.144754,9.394648613394793
2022-01-12 17:52:54.167222,9.394648613394793
2022-01-12 17:52:54.188469,9.394648613394793
2022-01-12 17:52:54.209486,9.394648613394793
2022-01-12 17:52:54.230891,9.012085344302136
2022-01-12 17:52:54.253155,9.012085344302136
2022-01-12 17:52:54.274473,9.012085344302136
2022-01-12 17:52:54.295563,9.012085344302136
2022-01-12 17:52:54.317040,9.012085344302136
2022-01-12 17:52:54.339028,9.012085344302136
2022-01-12 17:52:54.360284,9.394648613394793
2022-01-12 17:52:54.381300,9.394648613394793
2022-01-12 17:52:54.402932,9.394648613394793
2022-01-12 17:52:54.424898,9.012085344302136
2022-01-12 17:52:54.446209,9.012085344302136
2022-01-12 17:52:54.467179,9.012085344302136
2022-01-12 17:52:54.488592,9.081801448631495
2022-01-12 17:52:54.510933,9.081801448631495
2022-01-12 17:52:54.532203,9.081801448631495
2022-01-12 17:52:54.553195,9.081801448631495
2022-01-12 17:52:54.574332,9.081801448631495
2022-01-12 17:52:54.596295,9.081801448631495
2022-01-12 17:52:54.618551,9.081801448631495
2022-01-12 17:52:54.639640,9.081801448631495
2022-01-12 17:52:54.660676,9.081801448631495
2022-01-12 17:52:54.682199,9.081801448631495
2022-01-12 17:52:54.704319,9.081801448631495
2022-01-12 17:52:54.725775,9.081801448631495
2022-01-12 17:52:54.746783,9.238225032964351
2022-01-12 17:52:54.768122,9.238225032964351
2022-01-12 17:52:54.790024,9.238225032964351
2022-01-12 17:52:54.811340,9.68243779779209
2022-01-12 17:52:54.832373,9.68243779779209
2022-01-12 17:52:54.853413,9.68243779779209
2022-01-12 17:52:54.875123,9.68243779779209
2022-01-12 17:52:54.897295,9.68243779779209
2022-01-12 17:52:54.918688,9.68243779779209
2022-01-12 17:52:54.940312,9.68243779779209
2022-01-12 17:52:54.962619,9.68243779779209
2022-01-12 17:52:54.984286,9.68243779779209
2022-01-12 17:52:55.006914,9.544807702636149
2022-01-12 17:52:55.028474,9.544807702636149
2022-01-12 17:52:55.049513,9.544807702636149
2022-01-12 17:52:55.070877,9.544807702636149
2022-01-12 17:52:55.092971,9.544807702636149
2022-01-12 17:52:55.114369,9.544807702636149
2022-01-12 17:52:55.135474,9.68243779779209
2022-01-12 17:52:55.156552,9.68243779779209
2022-01-12 17:52:55.177628,9.68243779779209
2022-01-12 17:52:55.198875,9.544807702636149
2022-01-12 17:52:55.220295,9.544807702636149
2022-01-12 17:52:55.241360,9.544807702636149
2022-01-12 17:52:55.262438,9.544807702636149
2022-01-12 17:52:55.284177,9.544807702636149
2022-01-12 17:52:55.305786,9.544807702636149
2022-01-12 17:52:55.326973,9.421457220759294
2022-01-12 17:52:55.348629,9.421457220759294
2022-01-12 17:52:55.370897,9.421457220759294
2022-01-12 17:52:55.392004,9.38033467252751
2022-01-12 17:52:55.413057,9.38033467252751
2022-01-12 17:52:55.434702,9.38033467252751
2022-01-12 17:52:55.456989,8.24790277089005
2022-01-12 17:52:55.478281,8.24790277089005
2022-01-12 17:52:55.499318,8.24790277089005
2022-01-12 17:52:55.520962,8.24790277089005
2022-01-12 17:52:55.543525,8.24790277089005
2022-01-12 17:52:55.564970,8.24790277089005
2022-01-12 17:52:55.586185,9.38033467252751
2022-01-12 17:52:55.607488,9.38033467252751
2022-01-12 17:52:55.630012,9.38033467252751
2022-01-12 17:52:55.652897,8.24790277089005
2022-01-12 17:52:55.674531,8.24790277089005
2022-01-12 17:52:55.696277,8.24790277089005
2022-01-12 17:52:55.717496,8.24790277089005
2022-01-12 17:52:55.738800,8.24790277089005
2022-01-12 17:52:55.760552,8.24790277089005
2022-01-12 17:52:55.782295,8.24790277089005
2022-01-12 17:52:55.803588,8.24790277089005
2022-01-12 17:52:55.824697,8.24790277089005
2022-01-12 17:52:55.846349,8.24790277089005
2022-01-12 17:52:55.868499,8.24790277089005
2022-01-12 17:52:55.890012,8.24790277089005
2022-01-12 17:52:55.911159,9.177450848777312
2022-01-12 17:52:55.932640,9.177450848777312
2022-01-12 17:52:55.954860,9.177450848777312
2022-01-12 17:52:55.976138,9.547485129638176
2022-01-12 17:52:55.997140,9.547485129638176
2022-01-12 17:52:56.018406,9.547485129638176
2022-01-12 17:52:56.040480,9.547485129638176
2022-01-12 17:52:56.061520,9.547485129638176
2022-01-12 17:52:56.082345,9.547485129638176
2022-01-12 17:52:56.103436,9.547485129638176
2022-01-12 17:52:56.124827,9.547485129638176
2022-01-12 17:52:56.146360,9.547485129638176
2022-01-12 17:52:56.167491,9.519784047907137
2022-01-12 17:52:56.188863,9.519784047907137
2022-01-12 17:52:56.211054,9.519784047907137
2022-01-12 17:52:56.232544,9.70210659656584
2022-01-12 17:52:56.253954,9.70210659656584
2022-01-12 17:52:56.275434,9.70210659656584
2022-01-12 17:52:56.296910,9.70210659656584
2022-01-12 17:52:56.319106,9.70210659656584
2022-01-12 17:52:56.340372,9.70210659656584
2022-01-12 17:52:56.361612,9.70210659656584
2022-01-12 17:52:56.383639,9.70210659656584
2022-01-12 17:52:56.405860,9.70210659656584
2022-01-12 17:52:56.427098,9.851373207538245
2022-01-12 17:52:56.448070,9.851373207538245
2022-01-12 17:52:56.469104,9.851373207538245
2022-01-12 17:52:56.490606,9.851373207538245
2022-01-12 17:52:56.512660,9.851373207538245
2022-01-12 17:52:56.534392,9.851373207538245
2022-01-12 17:52:56.557042,9.70210659656584
2022-01-12 17:52:56.578339,9.70210659656584
2022-01-12 17:52:56.600323,9.70210659656584
2022-01-12 17:52:56.624026,9.70210659656584
2022-01-12 17:52:56.645547,9.70210659656584
2022-01-12 17:52:56.666460,9.70210659656584
2022-01-12 17:52:56.687898,9.70210659656584
2022-01-12 17:52:56.710354,9.70210659656584
2022-01-12 17:52:56.731918,9.70210659656584
2022-01-12 17:52:56.752905,9.70210659656584
2022-01-12 17:52:56.773946,9.70210659656584
2022-01-12 17:52:56.795086,9.458992702852811
2022-01-12 17:52:56.817244,9.458992702852811
2022-01-12 17:52:56.838572,9.458992702852811
2022-01-12 17:52:56.859519,9.455405634763338
2022-01-12 17:52:56.880999,9.455405634763338
2022-01-12 17:52:56.903243,9.455405634763338
2022-01-12 17:52:56.924443,9.416085201985538
2022-01-12 17:52:56.945516,9.416085201985538
2022-01-12 17:52:56.968152,9.416085201985538
2022-01-12 17:52:56.989958,8.904833755928053
2022-01-12 17:52:57.011354,8.904833755928053
2022-01-12 17:52:57.032356,8.904833755928053
2022-01-12 17:52:57.053685,6.969791322467245
2022-01-12 17:52:57.075937,6.969791322467245
2022-01-12 17:52:57.097624,6.969791322467245
2022-01-12 17:52:57.118864,8.904833755928053
2022-01-12 17:52:57.140581,8.904833755928053
2022-01-12 17:52:57.163036,8.904833755928053
2022-01-12 17:52:57.184780,9.416085201985538
2022-01-12 17:52:57.206142,9.416085201985538
2022-01-12 17:52:57.227603,9.416085201985538
2022-01-12 17:52:57.249472,9.003160583075896
2022-01-12 17:52:57.270924,9.003160583075896
2022-01-12 17:52:57.291723,9.003160583075896
2022-01-12 17:52:57.313428,9.003160583075896
2022-01-12 17:52:57.335437,9.003160583075896
2022-01-12 17:52:57.356909,9.003160583075896
2022-01-12 17:52:57.378120,9.411622820396815
2022-01-12 17:52:57.399549,9.411622820396815
2022-01-12 17:52:57.421794,9.411622820396815
2022-01-12 17:52:57.443059,9.409820706894038
2022-01-12 17:52:57.464134,9.409820706894038
2022-01-12 17:52:57.485345,9.409820706894038
2022-01-12 17:52:57.506765,9.409820706894038
2022-01-12 17:52:57.528781,9.409820706894038
2022-01-12 17:52:57.550151,9.409820706894038
2022-01-12 17:52:57.571126,9.411622820396815
2022-01-12 17:52:57.592996,9.411622820396815
2022-01-12 17:52:57.616102,9.411622820396815
2022-01-12 17:52:57.637538,9.482231402995126
2022-01-12 17:52:57.658499,9.482231402995126
2022-01-12 17:52:57.679600,9.482231402995126
2022-01-12 17:52:57.701144,9.472397004583852
2022-01-12 17:52:57.723462,9.472397004583852
2022-01-12 17:52:57.744849,9.472397004583852
2022-01-12 17:52:57.765859,9.472397004583852
2022-01-12 17:52:57.786976,9.472397004583852
